File Name,Mobile phase,Gradient,Instrument,Optimalization,Sample,RT (min),Spermine,Spermidine,Putrescine
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.634,0,3124,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.638,0,3019,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.642,69,2365,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.645,37,2732,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.649,0,2504,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.653,0,2130,28
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.657,31,1712,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.66,56,2082,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.664,86,2183,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.668,0,2320,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.671,0,2123,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.675,0,1664,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.679,0,2073,19
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.683,0,1737,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.686,31,1338,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.69,76,997,19
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.694,32,1104,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.698,0,1050,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.701,0,1302,23
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.705,43,1138,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.709,0,1095,33
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.713,0,985,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.716,15,1086,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.72,19,1320,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.724,91,1116,17
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.728,45,1053,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.731,192,826,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.735,160,1062,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.739,117,1248,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.742,123,947,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.746,42,779,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.75,127,743,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.754,49,995,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.757,92,810,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.761,71,834,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.765,0,1021,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.769,75,886,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.772,0,863,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.776,163,755,23
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.78,48,709,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.784,0,728,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.787,57,790,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.791,194,593,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.795,59,700,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.799,146,534,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.802,88,506,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.806,144,681,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.81,160,819,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.814,133,684,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.817,182,799,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.821,110,584,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.825,137,478,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.828,170,610,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.832,134,527,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.836,0,363,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.84,134,554,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.843,219,567,16
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.847,179,309,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.851,212,511,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.855,312,658,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.858,202,510,19
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.862,335,455,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.866,363,637,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.87,541,609,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.873,540,357,27
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.877,785,493,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.881,553,436,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.885,1048,281,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.888,1300,429,14
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.892,1413,381,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.896,2167,421,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.899,4266,592,29
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.903,12288,429,17
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.918,194070,419,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.922,270670,398,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.926,355764,471,21
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.929,457006,1040,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.933,523148,994,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.937,568593,1324,13
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.941,614384,1397,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.944,587520,1042,20
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.948,568543,1173,15
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.952,523907,1294,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.956,475456,1050,26
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.959,420445,611,42
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.963,340397,266,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.967,283321,389,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.971,236063,332,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.974,191595,516,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.978,156633,598,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.982,130581,461,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.985,101770,303,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.989,89980,469,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.993,76281,431,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,1.997,60725,435,33
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2,55123,342,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.004,49471,426,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.008,41437,326,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.012,39447,220,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.015,35244,208,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.019,31583,430,145
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.023,27695,309,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.027,26761,207,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.03,21512,174,16
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.034,23485,229,13
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.038,21215,699,17
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.042,19568,371,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.045,17810,311,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.049,17628,169,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.053,15065,275,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.056,14357,536,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.06,12900,217,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.064,12697,413,13
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.068,11762,291,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.071,11436,300,20
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.075,10463,183,18
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.079,9645,253,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.083,9334,233,135
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.086,8606,306,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.09,8276,142,91
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.094,8897,286,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.098,7810,266,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.101,7460,147,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.105,7705,151,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.109,6508,129,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.113,6550,198,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.116,6977,186,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.12,6548,606,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.124,6100,97,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.127,5791,108,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.131,4642,323,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.135,3579,48,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.139,1848,179,191
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.142,1039,128,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.146,669,20,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.15,575,26,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.154,516,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.157,632,214,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.161,503,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.165,254,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.169,431,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.172,366,46,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.176,370,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.18,465,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.184,413,24,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.187,513,63,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.191,532,96,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.195,372,18,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.198,489,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.202,342,78,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.206,468,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.21,801,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.213,690,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.217,862,11,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.221,1254,13,817
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.225,1548,46,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.228,1937,46,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.232,2487,40,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.236,1848,89,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.24,2846,103,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.243,2647,142,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.247,2313,283,14
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.251,2310,139,116
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.255,2335,69,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.258,2214,124,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.262,2126,165,54
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.266,2622,236,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.269,2035,139,346
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.273,1939,97,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.277,2187,107,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.281,2343,148,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.284,1773,297,18
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.288,1884,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.292,2190,24,16
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.296,2427,211,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.299,2013,129,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.303,1877,82,14
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.307,1872,241,20
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.311,2237,75,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.314,2055,72,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.318,1754,91,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.322,1600,152,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.326,2143,634,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.329,1589,81,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.333,1893,122,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.337,1849,72,24
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.34,1807,108,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.344,1790,217,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.348,1520,102,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.352,1297,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.355,1409,195,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.359,1594,258,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.363,1357,107,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.367,2012,204,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.37,1613,144,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.374,1505,147,45
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.378,1828,61,21
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.382,1488,21,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.385,1429,83,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.389,1596,91,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.393,1568,148,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.397,1525,180,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.4,1635,102,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.404,1855,80,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.408,1402,160,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.411,2109,176,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.415,1360,150,23
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.419,1598,80,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.423,1747,90,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.426,1531,39,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.43,1524,198,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.434,1771,65,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.438,1559,100,50
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.441,1449,42,29
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.456,1471,108,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.46,1464,119,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.464,1201,140,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.468,1217,98,17
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.471,1312,170,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.475,1413,92,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.479,1136,172,33
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.483,1444,46,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.486,1184,144,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.49,1060,205,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.494,1444,183,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.497,1157,230,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.501,1418,101,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.505,1300,200,30
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.509,1245,39,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.512,1299,169,6
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.516,1222,72,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.52,1026,57,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.524,1280,94,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.527,1367,95,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.531,1527,62,13
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.535,1116,107,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.539,1303,68,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.542,876,120,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.546,1141,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.55,1400,201,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.554,1173,142,39
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.557,1164,79,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.561,1108,83,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.565,998,119,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.569,1308,29,21
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.572,1241,85,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.576,1417,91,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.58,1338,93,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.583,830,90,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.587,1200,112,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.591,1179,123,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.595,1109,0,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.598,1264,15,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.602,941,121,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.606,1066,88,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.61,1064,35,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.613,991,51,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.617,963,130,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.621,955,184,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.625,868,98,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.628,1205,65,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.632,1015,62,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.636,854,117,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.64,1007,116,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.643,714,70,17
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.647,1125,47,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.651,897,145,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.654,923,144,0
20240923_PA_Test_PA_012,MP4,Grad4,G2,Gradient,PA mix 10 然,2.658,1183,38,0
